university_id,year,num_students,student_staff_ratio,pct_international_students,pct_female_students,country_name,university_name,ranking_criteria_id,ranking_system_id,ranking_system_name,score,ranking_criteria_name,Country_id
324,2014,8338,12.7,47,56,United Kingdom,University of St Andrews,14,3,Center for World University Rankings,84,Research,72
191,2014,12001,17.4,35,54,United Kingdom,University of Sussex,14,3,Center for World University Rankings,84,Research,72
88,2014,26583,6.5,19,57,Switzerland,University of Zurich,14,3,Center for World University Rankings,84,Research,65
125,2014,28251,11.5,15,57,Sweden,Lund University,14,3,Center for World University Rankings,84,Research,64
65,2014,15668,15,39,61,Switzerland,University of Geneva,1,1,Times Higher Education World University Ranking,100,Teaching,65
117,2014,9586,7.3,13,13,Japan,Tokyo Institute of Technology,14,3,Center for World University Rankings,84,Research,33
58,2014,6178,6.6,16,47,United States of America,Dartmouth College,1,1,Times Higher Education World University Ranking,100,Teaching,73
268,2014,20040,12.1,18,53,South Africa,University of Cape Town,14,3,Center for World University Rankings,84,Research,61
55,2014,50095,18.7,9,54,United States of America,University of Florida,1,1,Times Higher Education World University Ranking,100,Teaching,73
239,2014,37917,27.6,16,31,Germany,RWTH Aachen University,14,3,Center for World University Rankings,84,Research,21
1039,2014,15521,18,25,57,Ireland,Trinity College Dublin,21,3,Center for World University Rankings,82,Research,30
135,2014,17713,13,10,58,Netherlands,Radboud University Nijmegen,14,3,Center for World University Rankings,84,Research,44
1052,2014,62468,13.6,13,53,United States of America,Indiana University,21,3,Center for World University Rankings,82,Research,73
195,2014,11964,13.1,22,53,Switzerland,University of Lausanne,14,3,Center for World University Rankings,84,Research,65
1034,2014,56959,13,11,49,United States of America,University of Massachusetts,21,3,Center for World University Rankings,82,Research,73
333,2014,13216,17.4,19,54,United States of America,Boston College,14,3,Center for World University Rankings,84,Research,73
165,2014,17404,22.7,1,53,United States of America,"University of California, Santa Cruz",14,3,Center for World University Rankings,84,Research,73
450,2014,11512,14.9,33,52,United Kingdom,Lancaster University,19,3,Center for World University Rankings,82,Research,72
127,2014,23895,13.6,14,54,Denmark,Aarhus University,14,3,Center for World University Rankings,84,Research,16
365,2014,5287,18.2,12,26,United States of America,Colorado School of Mines,14,3,Center for World University Rankings,84,Research,73
154,2014,27703,14.7,21,58,United Kingdom,University of Leeds,14,3,Center for World University Rankings,84,Research,72
325,2014,18529,16.6,37,48,United Kingdom,University of Warwick,14,3,Center for World University Rankings,84,Research,72
113,2014,31891,11.9,7,39,Taiwan,National Taiwan University,14,3,Center for World University Rankings,84,Research,66
38,2014,25674,16.9,9,45,United States of America,University of Utah,1,1,Times Higher Education World University Ranking,100,Teaching,73
32,2014,23144,7.8,9,31,Japan,Osaka University,1,1,Times Higher Education World University Ranking,100,Teaching,33
148,2014,23280,16.3,6,56,Netherlands,VU University Amsterdam,14,3,Center for World University Rankings,84,Research,44
80,2014,83236,29.9,9,50,United States of America,Arizona State University,14,3,Center for World University Rankings,84,Research,73
150,2014,20925,13.5,29,53,United Kingdom,University of Southampton,14,3,Center for World University Rankings,84,Research,72
223,2014,20626,22,12,51,United States of America,"University of California, Riverside",14,3,Center for World University Rankings,84,Research,73
358,2014,17755,18.8,28,54,United Kingdom,University of Exeter,14,3,Center for World University Rankings,84,Research,72
79,2014,17200,5,7,25,Japan,Tohoku University,14,3,Center for World University Rankings,84,Research,33
93,2014,27545,4.1,19,67,Denmark,University of Copenhagen,14,3,Center for World University Rankings,84,Research,16
1049,2014,26467,31.2,16,52,Germany,University of Freiburg,21,3,Center for World University Rankings,82,Research,21
146,2014,25295,16.4,23,54,United Kingdom,University of Birmingham,14,3,Center for World University Rankings,84,Research,72
216,2014,25294,24.6,16,26,Germany,Karlsruhe Institute of Technology,14,3,Center for World University Rankings,84,Research,21
222,2014,16130,12.1,13,26,France,Joseph Fourier University,14,3,Center for World University Rankings,84,Research,20
463,2014,2218,8,14,49,France,École normale supérieure de Lyon,19,3,Center for World University Rankings,82,Research,20
202,2014,14708,22.5,14,54,Switzerland,University of Bern,14,3,Center for World University Rankings,84,Research,65
97,2014,30144,15,27,54,United Kingdom,University of Nottingham,14,3,Center for World University Rankings,84,Research,72
1057,2014,50657,21.4,9,47,United States of America,Texas A&M University,21,3,Center for World University Rankings,82,Research,73
126,2014,15408,8.5,14,53,United States of America,Georgetown University,14,3,Center for World University Rankings,84,Research,73
270,2014,22193,24.5,23,53,Ireland,University College Dublin,14,3,Center for World University Rankings,84,Research,30
132,2014,27526,11.6,11,52,United States of America,University of Iowa,14,3,Center for World University Rankings,84,Research,73
264,2014,14541,13.4,35,54,United Kingdom,University of Leicester,14,3,Center for World University Rankings,84,Research,72
237,2014,5495,12.6,22,55,United States of America,Brandeis University,14,3,Center for World University Rankings,84,Research,73
427,2014,10901,18.3,13,59,Spain,Pompeu Fabra University,19,3,Center for World University Rankings,82,Research,63
331,2014,12346,30.3,16,56,Belgium,University of Antwerp,14,3,Center for World University Rankings,84,Research,6
274,2014,29787,18.9,28,54,New Zealand,University of Auckland,14,3,Center for World University Rankings,84,Research,45
226,2014,20851,20.7,27,50,Australia,University of Western Australia,14,3,Center for World University Rankings,84,Research,2
212,2014,18815,13.6,30,52,United Kingdom,University of Liverpool,14,3,Center for World University Rankings,84,Research,72
446,2014,6631,12,26,37,Netherlands,University of Twente,19,3,Center for World University Rankings,82,Research,44
206,2014,34651,20.5,25,67,Austria,University of Vienna,14,3,Center for World University Rankings,84,Research,3
192,2014,28856,42,19,54,Belgium,Université catholique de Louvain,14,3,Center for World University Rankings,84,Research,6
173,2014,6753,5.5,7,53,United States of America,Yeshiva University,14,3,Center for World University Rankings,84,Research,73
248,2014,19262,15.9,10,56,United States of America,University of Delaware,14,3,Center for World University Rankings,84,Research,73
351,2014,14992,14.7,28,58,United Kingdom,University of East Anglia,14,3,Center for World University Rankings,84,Research,72
1062,2014,25668,19,19,47,United States of America,University at Buffalo,21,3,Center for World University Rankings,82,Research,73
144,2014,23819,26.1,32,54,Belgium,Université libre de Bruxelles,14,3,Center for World University Rankings,84,Research,6
1058,2014,27756,14.8,17,63,France,Paris Diderot University – Paris 7,21,3,Center for World University Rankings,82,Research,20
105,2014,21908,10.9,24,50,United States of America,Stony Brook University,14,3,Center for World University Rankings,84,Research,73
149,2014,7326,4.6,5,51,United States of America,Wake Forest University,14,3,Center for World University Rankings,84,Research,73
244,2014,6671,15,16,30,United States of America,Rensselaer Polytechnic Institute,14,3,Center for World University Rankings,84,Research,73
119,2014,32474,70.4,13,55,Germany,University of Bonn,14,3,Center for World University Rankings,84,Research,21
183,2014,29991,17.4,11,44,United States of America,Iowa State University,14,3,Center for World University Rankings,84,Research,73
319,2014,18539,15.1,26,50,United States of America,Northeastern University,14,3,Center for World University Rankings,84,Research,73
143,2014,15286,5.7,14,50,United States of America,University of Miami,14,3,Center for World University Rankings,84,Research,73
91,2014,27139,18.8,18,50,Norway,University of Oslo,14,3,Center for World University Rankings,84,Research,47
213,2014,36733,26.3,15,60,Canada,University of Ottawa,14,3,Center for World University Rankings,84,Research,9
277,2014,12938,15.8,33,54,United Kingdom,University of Aberdeen,14,3,Center for World University Rankings,84,Research,72
147,2014,16306,22.8,23,44,United States of America,University of Texas at Dallas,14,3,Center for World University Rankings,84,Research,73
122,2014,24774,11.6,14,44,South Korea,Yonsei University,14,3,Center for World University Rankings,84,Research,62
22,2014,17612,10.7,5,55,Israel,Hebrew University of Jerusalem,1,1,Times Higher Education World University Ranking,100,Teaching,31
219,2014,24313,9.2,17,53,United States of America,University of Illinois at Chicago,14,3,Center for World University Rankings,84,Research,73
100,2014,1283,5.6,22,28,France,Mines ParisTech,14,3,Center for World University Rankings,84,Research,20
181,2014,20541,12,16,56,United States of America,George Washington University,14,3,Center for World University Rankings,84,Research,73
288,2014,12050,14.8,28,55,United Kingdom,University of Reading,14,3,Center for World University Rankings,84,Research,72
253,2014,11628,15.3,25,60,United Kingdom,University of Dundee,14,3,Center for World University Rankings,84,Research,72
854,2014,4408,13.7,26,34,United States of America,Florida Institute of Technology,21,3,Center for World University Rankings,82,Research,73
230,2014,20174,15.2,29,50,United Kingdom,Newcastle University,14,3,Center for World University Rankings,84,Research,72
904,2014,11506,25,7,50,Turkey,Boğaziçi University,21,3,Center for World University Rankings,82,Research,68
56,2014,23977,24.4,4,50,Israel,Tel Aviv University,1,1,Times Higher Education World University Ranking,100,Teaching,31
5,2015,2243,6.9,27,33,United States of America,California Institute of Technology,1,1,Times Higher Education World University Ranking,100,Teaching,73
1,2015,20152,8.9,25,33,United States of America,Harvard University,1,1,Times Higher Education World University Ranking,100,Teaching,73
7,2015,19919,11.6,34,46,United Kingdom,University of Oxford,1,1,Times Higher Education World University Ranking,100,Teaching,72
3,2015,15596,7.8,22,42,United States of America,Stanford University,1,1,Times Higher Education World University Ranking,100,Teaching,73
4,2015,18812,11.8,34,46,United Kingdom,University of Cambridge,1,1,Times Higher Education World University Ranking,100,Teaching,72
2,2015,11074,9,33,37,United States of America,Massachusetts Institute of Technology,1,1,Times Higher Education World University Ranking,100,Teaching,73
6,2015,7929,8.4,27,45,United States of America,Princeton University,1,1,Times Higher Education World University Ranking,100,Teaching,73
10,2015,36186,16.4,15,50,United States of America,"University of California, Berkeley",1,1,Times Higher Education World University Ranking,100,Teaching,73
28,2015,15060,11.7,51,37,United Kingdom,Imperial College London,1,1,Times Higher Education World University Ranking,100,Teaching,72
8,2015,11751,4.4,20,50,United States of America,Yale University,1,1,Times Higher Education World University Ranking,100,Teaching,73
11,2015,14221,6.9,21,42,United States of America,University of Chicago,1,1,Times Higher Education World University Ranking,100,Teaching,73
19,2015,38206,10.3,15,52,United States of America,"University of California, Los Angeles",1,1,Times Higher Education World University Ranking,100,Teaching,73
1025,2015,18178,14.7,37,31,Switzerland,ETH Zurich – Swiss Federal Institute of Technology Zurich,21,3,Center for World University Rankings,82,Research,65
9,2015,25055,5.9,28,31,United States of America,Columbia University,1,1,Times Higher Education World University Ranking,100,Teaching,73
15,2015,15128,3.6,23,50,United States of America,Johns Hopkins University,1,1,Times Higher Education World University Ranking,100,Teaching,73
13,2015,20376,6.5,20,51,United States of America,University of Pennsylvania,1,1,Times Higher Education World University Ranking,100,Teaching,73
1026,2015,41786,9,16,48,United States of America,University of Michigan,21,3,Center for World University Rankings,82,Research,73
27,2015,15172,4.8,17,49,United States of America,Duke University,1,1,Times Higher Education World University Ranking,100,Teaching,73
12,2015,21424,10.2,19,48,United States of America,Cornell University,1,1,Times Higher Education World University Ranking,100,Teaching,73
35,2015,66198,19.5,15,48,Canada,University of Toronto,1,1,Times Higher Education World University Ranking,100,Teaching,9
33,2015,18334,13.8,15,48,United States of America,Northwestern University,1,1,Times Higher Education World University Ranking,100,Teaching,73
31,2015,26607,10.7,46,56,United Kingdom,University College London,1,1,Times Higher Education World University Ranking,100,Teaching,72
14,2015,26199,5.7,10,56,Japan,University of Tokyo,1,1,Times Higher Education World University Ranking,100,Teaching,33
43,2015,11885,13.1,35,39,United States of America,Carnegie Mellon University,1,1,Times Higher Education World University Ranking,100,Teaching,73
104,2015,31592,15.5,34,49,Singapore,National University of Singapore,14,3,Center for World University Rankings,84,Research,58
1027,2015,44020,11.8,13,53,United States of America,University of Washington,21,3,Center for World University Rankings,82,Research,73
87,2015,19967,20.1,26,31,United States of America,Georgia Institute of Technology,14,3,Center for World University Rankings,84,Research,73
30,2015,49427,17.4,9,51,United States of America,University of Texas at Austin,1,1,Times Higher Education World University Ranking,100,Teaching,73
1035,2015,35691,15.5,13,62,Germany,LMU Munich,21,3,Center for World University Rankings,82,Research,21
1028,2015,42727,18.7,20,47,United States of America,University of Illinois at Urbana-Champaign,21,3,Center for World University Rankings,82,Research,73
1056,2015,39655,10.8,11,51,United States of America,University of Wisconsin-Madison,21,3,Center for World University Rankings,82,Research,73
67,2015,50152,17.6,25,54,Canada,University of British Columbia,1,1,Times Higher Education World University Ranking,100,Teaching,9
118,2015,40128,23.7,35,55,Australia,University of Melbourne,14,3,Center for World University Rankings,84,Research,2
1032,2015,9666,10.5,54,27,Switzerland,École Polytechnique Fédérale de Lausanne,21,3,Center for World University Rankings,82,Research,65
60,2015,25774,14.1,36,58,United Kingdom,University of Edinburgh,1,1,Times Higher Education World University Ranking,100,Teaching,72
40,2015,22020,27.3,11,52,United States of America,"University of California, Santa Barbara",1,1,Times Higher Education World University Ranking,100,Teaching,73
23,2015,42056,6.8,19,55,United States of America,New York University,1,1,Times Higher Education World University Ranking,100,Teaching,73
41,2015,31326,13.7,23,56,Canada,McGill University,1,1,Times Higher Education World University Ranking,100,Teaching,9
1040,2015,21394,11.4,37,61,United Kingdom,King’s College London,21,3,Center for World University Rankings,82,Research,72
20,2015,27233,6.5,11,48,United States of America,"University of California, San Diego",1,1,Times Higher Education World University Ranking,100,Teaching,73
1029,2015,12528,5.7,17,48,United States of America,Washington University in St Louis,21,3,Center for World University Rankings,82,Research,73
158,2015,19835,17.6,38,53,Hong Kong,University of Hong Kong,14,3,Center for World University Rankings,84,Research,24
70,2015,7774,11.5,22,70,Sweden,Karolinska Institute,8,2,Shanghai Ranking,88,International,64
107,2015,14604,19.2,35,52,Australia,Australian National University,14,3,Center for World University Rankings,84,Research,2
1033,2015,46825,18,13,52,United States of America,University of Minnesota,21,3,Center for World University Rankings,82,Research,73
36,2015,26518,7.3,8,58,United States of America,University of North Carolina at Chapel Hill,1,1,Times Higher Education World University Ranking,100,Teaching,73
111,2015,40148,8.3,14,58,China,Peking University,14,3,Center for World University Rankings,84,Research,11
114,2015,39763,13.7,10,32,China,Tsinghua University,14,3,Center for World University Rankings,84,Research,11
75,2015,26389,13.9,10,32,South Korea,Seoul National University,14,3,Center for World University Rankings,84,Research,62
292,2015,11385,23.8,36,32,Hong Kong,Hong Kong University of Science and Technology,14,3,Center for World University Rankings,84,Research,24
134,2015,9027,10,9,20,South Korea,Korea Advanced Institute of Science and Technology (KAIST),14,3,Center for World University Rankings,84,Research,62
76,2015,34938,15.3,34,52,United Kingdom,University of Manchester,14,3,Center for World University Rankings,84,Research,72
66,2015,8653,10.1,19,52,United States of America,Brown University,1,1,Times Higher Education World University Ranking,100,Teaching,73
1048,2015,42503,41.9,18,54,Belgium,KU Leuven,21,3,Center for World University Rankings,82,Research,6
45,2015,35364,13.9,13,54,United States of America,"University of California, Davis",1,1,Times Higher Education World University Ranking,100,Teaching,73
62,2015,24789,8.6,17,58,United States of America,Boston University,1,1,Times Higher Education World University Ranking,100,Teaching,73
1046,2015,44501,12.4,12,46,United States of America,Pennsylvania State University,21,3,Center for World University Rankings,82,Research,73
17,2015,22809,5.6,7,46,Japan,Kyoto University,1,1,Times Higher Education World University Ranking,100,Teaching,33
94,2015,41868,20.2,28,57,Australia,University of Sydney,14,3,Center for World University Rankings,84,Research,2
151,2015,25028,16.2,33,48,Singapore,Nanyang Technological University,14,3,Center for World University Rankings,84,Research,58
61,2015,2429,4.8,30,18,France,École Polytechnique,1,1,Times Higher Education World University Ranking,100,Teaching,20
384,2015,462,16.5,5,28,Italy,Scuola Normale Superiore di Pisa,14,3,Center for World University Rankings,84,Research,32
85,2015,21222,17.1,10,59,Netherlands,Leiden University,14,3,Center for World University Rankings,84,Research,44
1041,2015,34718,32.7,27,53,Australia,The University of Queensland,21,3,Center for World University Rankings,82,Research,2
187,2015,3055,10.1,4,20,South Korea,Pohang University of Science and Technology,14,3,Center for World University Rankings,84,Research,62
170,2015,25581,25.6,12,51,Germany,University of Göttingen,14,3,Center for World University Rankings,84,Research,21
1037,2015,51462,13.4,12,49,United States of America,Ohio State University,21,3,Center for World University Rankings,82,Research,73
57,2015,6333,9,26,44,United States of America,Rice University,1,1,Times Higher Education World University Ranking,100,Teaching,73
1042,2015,28881,24.5,17,55,Germany,Heidelberg University,21,3,Center for World University Rankings,82,Research,21
276,2015,15920,19.4,25,26,Netherlands,Delft University of Technology,14,3,Center for World University Rankings,84,Research,44
121,2015,20580,18.9,18,48,Netherlands,Erasmus University Rotterdam,14,3,Center for World University Rankings,84,Research,44
1051,2015,9248,17,21,56,Netherlands,Wageningen University and Research Center,21,3,Center for World University Rankings,82,Research,44
98,2015,17906,14,25,53,United Kingdom,University of Bristol,14,3,Center for World University Rankings,84,Research,72
157,2015,12551,17.3,24,54,Switzerland,University of Basel,14,3,Center for World University Rankings,84,Research,65
44,2015,36534,12.9,20,52,United States of America,University of Southern California,1,1,Times Higher Education World University Ranking,100,Teaching,73
130,2015,24570,14.4,11,53,Netherlands,University of Amsterdam,14,3,Center for World University Rankings,84,Research,44
1030,2015,2400,7.9,20,46,France,École Normale Supérieure,21,3,Center for World University Rankings,82,Research,20
99,2015,30779,15.4,7,59,Netherlands,Utrecht University,14,3,Center for World University Rankings,84,Research,44
160,2015,29987,52.5,16,59,Germany,Humboldt University of Berlin,14,3,Center for World University Rankings,84,Research,21
161,2015,33062,39.3,20,58,Germany,Free University of Berlin,14,3,Center for World University Rankings,84,Research,21
123,2015,44750,15.7,15,51,United States of America,Michigan State University,14,3,Center for World University Rankings,84,Research,73
265,2015,15489,15.7,24,54,United Kingdom,Durham University,14,3,Center for World University Rankings,84,Research,72
171,2015,50882,40.5,36,56,Australia,Monash University,14,3,Center for World University Rankings,84,Research,2
397,2015,25779,22.2,7,44,Turkey,Middle East Technical University,19,3,Center for World University Rankings,82,Research,68
50,2015,36429,12.7,8,52,United States of America,University of Arizona,1,1,Times Higher Education World University Ranking,100,Teaching,73
112,2015,11829,13.8,10,44,United States of America,University of Notre Dame,14,3,Center for World University Rankings,84,Research,73
86,2015,10410,10,14,54,United States of America,Tufts University,14,3,Center for World University Rankings,84,Research,73
47,2015,26614,16.1,16,52,United States of America,"University of California, Irvine",1,1,Times Higher Education World University Ranking,100,Teaching,73
141,2015,32166,34.1,9,57,Belgium,Ghent University,14,3,Center for World University Rankings,84,Research,6
1034,2015,56959,13,11,49,United States of America,University of Massachusetts,21,3,Center for World University Rankings,82,Research,73
1036,2015,26485,5.8,10,51,United States of America,University of Pittsburgh,21,3,Center for World University Rankings,82,Research,73
81,2015,12338,4.5,18,56,United States of America,Emory University,14,3,Center for World University Rankings,84,Research,73
145,2015,23823,19.3,15,53,Canada,McMaster University,14,3,Center for World University Rankings,84,Research,9
142,2015,22616,16,29,57,United Kingdom,University of Glasgow,14,3,Center for World University Rankings,84,Research,72
59,2015,12161,3.6,10,52,United States of America,Vanderbilt University,1,1,Times Higher Education World University Ranking,100,Teaching,73
46,2015,29325,16.1,8,45,United States of America,University of Colorado Boulder,1,1,Times Higher Education World University Ranking,100,Teaching,73
188,2015,31715,23.7,8,62,Sweden,Stockholm University,14,3,Center for World University Rankings,84,Research,64
90,2015,35565,31.5,20,33,Germany,Technical University of Munich,14,3,Center for World University Rankings,84,Research,21
131,2015,25266,18.2,12,57,Sweden,Uppsala University,14,3,Center for World University Rankings,84,Research,64
251,2015,15626,18.9,48,56,Netherlands,Maastricht University,14,3,Center for World University Rankings,84,Research,44
1045,2015,39256,18.1,22,42,United States of America,Purdue University,21,3,Center for World University Rankings,82,Research,73
1050,2015,27862,8.7,18,48,France,Pierre and Marie Curie University,21,3,Center for World University Rankings,82,Research,20
89,2015,23505,15.1,6,66,Finland,University of Helsinki,14,3,Center for World University Rankings,84,Research,19
325,2015,18529,16.6,37,48,United Kingdom,University of Warwick,14,3,Center for World University Rankings,84,Research,72
88,2015,26583,6.5,19,57,Switzerland,University of Zurich,14,3,Center for World University Rankings,84,Research,65
215,2015,14260,14,40,52,United Kingdom,Queen Mary University of London,14,3,Center for World University Rankings,84,Research,72
65,2015,15668,15,39,61,Switzerland,University of Geneva,1,1,Times Higher Education World University Ranking,100,Teaching,65
165,2015,17404,22.7,1,53,United States of America,"University of California, Santa Cruz",14,3,Center for World University Rankings,84,Research,73
152,2015,38309,25.9,33,47,Australia,University of New South Wales,14,3,Center for World University Rankings,84,Research,2
324,2015,8338,12.7,47,56,United Kingdom,University of St Andrews,14,3,Center for World University Rankings,84,Research,72
191,2015,12001,17.4,35,54,United Kingdom,University of Sussex,14,3,Center for World University Rankings,84,Research,72
139,2015,38264,20.3,25,57,Canada,University of Montreal,14,3,Center for World University Rankings,84,Research,9
162,2015,28327,38.9,12,58,Germany,University of Tübingen,14,3,Center for World University Rankings,84,Research,21
78,2015,9259,6.4,17,48,United States of America,Case Western Reserve University,14,3,Center for World University Rankings,84,Research,73
133,2015,24556,25.6,12,52,Netherlands,University of Groningen,14,3,Center for World University Rankings,84,Research,44
542,2015,8747,15.9,37,57,United Kingdom,"Royal Holloway, University of London",21,3,Center for World University Rankings,82,Research,72
125,2015,28251,11.5,15,57,Sweden,Lund University,14,3,Center for World University Rankings,84,Research,64
1087,2015,27603,15,17,57,France,Paris-Sud University,21,3,Center for World University Rankings,82,Research,20
198,2015,9990,5,18,27,Denmark,Technical University of Denmark,14,3,Center for World University Rankings,84,Research,16
53,2015,9390,4.5,26,49,United States of America,University of Rochester,1,1,Times Higher Education World University Ranking,100,Teaching,73
179,2015,23311,15.5,31,50,United Kingdom,University of Sheffield,14,3,Center for World University Rankings,84,Research,72
108,2015,36299,21.6,23,55,Canada,University of Alberta,14,3,Center for World University Rankings,84,Research,9
268,2015,20040,12.1,18,53,South Africa,University of Cape Town,14,3,Center for World University Rankings,84,Research,61
333,2015,13216,17.4,19,54,United States of America,Boston College,14,3,Center for World University Rankings,84,Research,73
1055,2015,12062,14.6,21,30,Sweden,KTH Royal Institute of Technology,21,3,Center for World University Rankings,82,Research,64
55,2015,50095,18.7,9,54,United States of America,University of Florida,1,1,Times Higher Education World University Ranking,100,Teaching,73
203,2015,17916,10.2,22,53,Hong Kong,Chinese University of Hong Kong,14,3,Center for World University Rankings,84,Research,24
84,2015,23845,10.2,12,52,United States of America,University of Virginia,14,3,Center for World University Rankings,84,Research,73
450,2015,11512,14.9,33,52,United Kingdom,Lancaster University,19,3,Center for World University Rankings,82,Research,72
202,2015,14708,22.5,14,54,Switzerland,University of Bern,14,3,Center for World University Rankings,84,Research,65
68,2015,31331,8.4,9,48,United States of America,"University of Maryland, College Park",1,1,Times Higher Education World University Ranking,100,Teaching,73
150,2015,20925,13.5,29,53,United Kingdom,University of Southampton,14,3,Center for World University Rankings,84,Research,72
1072,2015,35487,37.4,12,42,Germany,TU Dresden,21,3,Center for World University Rankings,82,Research,21
195,2015,11964,13.1,22,42,Switzerland,University of Lausanne,14,3,Center for World University Rankings,84,Research,65
148,2015,23280,16.3,6,56,Netherlands,VU University Amsterdam,14,3,Center for World University Rankings,84,Research,44
1039,2015,15521,18,25,57,Ireland,Trinity College Dublin,21,3,Center for World University Rankings,82,Research,30
904,2015,11506,25,7,50,Turkey,Boğaziçi University,21,3,Center for World University Rankings,82,Research,68
135,2015,17713,13,10,58,Netherlands,Radboud University Nijmegen,14,3,Center for World University Rankings,84,Research,44
365,2015,5287,18.2,12,26,United States of America,Colorado School of Mines,14,3,Center for World University Rankings,84,Research,73
1057,2015,50657,21.4,9,47,United States of America,Texas A&M University,21,3,Center for World University Rankings,82,Research,73
117,2015,9586,7.3,13,13,Japan,Tokyo Institute of Technology,14,3,Center for World University Rankings,84,Research,33
354,2015,8176,16,14,19,Netherlands,Eindhoven University of Technology,14,3,Center for World University Rankings,84,Research,44
1044,2015,37032,17.3,8,51,United States of America,"Rutgers, the State University of New Jersey",21,3,Center for World University Rankings,82,Research,73
154,2015,27703,14.7,21,58,United Kingdom,University of Leeds,14,3,Center for World University Rankings,84,Research,72
237,2015,5495,12.6,22,55,United States of America,Brandeis University,14,3,Center for World University Rankings,84,Research,73
1080,2015,24365,20.3,9,39,South Korea,Sungkyunkwan University (SKKU),21,3,Center for World University Rankings,82,Research,62
146,2015,25295,16.4,23,54,United Kingdom,University of Birmingham,14,3,Center for World University Rankings,84,Research,72
1052,2015,62468,13.6,13,53,United States of America,Indiana University,21,3,Center for World University Rankings,82,Research,73
223,2015,20626,22,12,51,United States of America,"University of California, Riverside",14,3,Center for World University Rankings,84,Research,73
58,2015,6178,6.6,16,47,United States of America,Dartmouth College,1,1,Times Higher Education World University Ranking,100,Teaching,73
127,2015,23895,13.6,14,54,Denmark,Aarhus University,14,3,Center for World University Rankings,84,Research,16
358,2015,17755,18.8,28,54,United Kingdom,University of Exeter,14,3,Center for World University Rankings,84,Research,72
113,2015,31891,11.9,7,39,Taiwan,National Taiwan University,14,3,Center for World University Rankings,84,Research,66
239,2015,37917,27.6,16,31,Germany,RWTH Aachen University,14,3,Center for World University Rankings,84,Research,21
32,2015,23144,7.8,9,31,Japan,Osaka University,1,1,Times Higher Education World University Ranking,100,Teaching,33
212,2015,18815,13.6,30,52,United Kingdom,University of Liverpool,14,3,Center for World University Rankings,84,Research,72
226,2015,20851,20.7,27,50,Australia,University of Western Australia,14,3,Center for World University Rankings,84,Research,2
93,2015,27545,4.1,19,67,Denmark,University of Copenhagen,14,3,Center for World University Rankings,84,Research,16
463,2015,2218,8,14,49,France,École normale supérieure de Lyon,19,3,Center for World University Rankings,82,Research,20
38,2015,25674,16.9,9,45,United States of America,University of Utah,1,1,Times Higher Education World University Ranking,100,Teaching,73
1049,2015,26467,31.2,16,52,Germany,University of Freiburg,21,3,Center for World University Rankings,82,Research,21
341,2015,20771,30.1,26,48,Australia,University of Adelaide,14,3,Center for World University Rankings,84,Research,2
774,2015,34550,16,5,34,Turkey,Istanbul Technical University,21,3,Center for World University Rankings,82,Research,68
216,2015,25294,24.6,16,26,Germany,Karlsruhe Institute of Technology,14,3,Center for World University Rankings,84,Research,21
427,2015,10901,18.3,13,59,Spain,Pompeu Fabra University,19,3,Center for World University Rankings,82,Research,63
79,2015,17200,5,7,25,Japan,Tohoku University,14,3,Center for World University Rankings,84,Research,33
143,2015,15286,5.7,14,50,United States of America,University of Miami,14,3,Center for World University Rankings,84,Research,73
331,2015,12346,30.3,16,56,Belgium,University of Antwerp,14,3,Center for World University Rankings,84,Research,6
97,2015,30144,15,27,54,United Kingdom,University of Nottingham,14,3,Center for World University Rankings,84,Research,72
192,2015,28856,42,19,54,Belgium,Université catholique de Louvain,14,3,Center for World University Rankings,84,Research,6
126,2015,15408,8.5,14,53,United States of America,Georgetown University,14,3,Center for World University Rankings,84,Research,73
378,2015,17581,21.5,11,56,Canada,University of Victoria,14,3,Center for World University Rankings,84,Research,9
274,2015,29787,18.9,28,54,New Zealand,University of Auckland,14,3,Center for World University Rankings,84,Research,45
132,2015,27526,11.6,11,52,United States of America,University of Iowa,14,3,Center for World University Rankings,84,Research,73
449,2015,19660,15.9,15,55,United States of America,Syracuse University,19,3,Center for World University Rankings,82,Research,73
222,2015,16130,12.1,13,55,France,Joseph Fourier University,14,3,Center for World University Rankings,84,Research,20
277,2015,12938,15.8,33,54,United Kingdom,University of Aberdeen,14,3,Center for World University Rankings,84,Research,72
1058,2015,27756,14.8,17,63,France,Paris Diderot University – Paris 7,21,3,Center for World University Rankings,82,Research,20
248,2015,19262,15.9,10,56,United States of America,University of Delaware,14,3,Center for World University Rankings,84,Research,73
80,2015,83236,29.9,9,50,United States of America,Arizona State University,14,3,Center for World University Rankings,84,Research,73
1099,2015,2739,15.9,6,39,Turkey,Sabancı University,21,3,Center for World University Rankings,82,Research,68
206,2015,34651,20.5,25,67,Austria,University of Vienna,14,3,Center for World University Rankings,84,Research,3
319,2015,18539,15.1,26,50,United States of America,Northeastern University,14,3,Center for World University Rankings,84,Research,73
91,2015,27139,18.8,18,50,Norway,University of Oslo,14,3,Center for World University Rankings,84,Research,47
173,2015,6753,5.5,7,53,United States of America,Yeshiva University,14,3,Center for World University Rankings,84,Research,73
105,2015,21908,10.9,24,50,United States of America,Stony Brook University,14,3,Center for World University Rankings,84,Research,73
56,2015,23977,24.4,4,50,Israel,Tel Aviv University,1,1,Times Higher Education World University Ranking,100,Teaching,31
